Package Name,Functions,Data Safety Labels
com.jura.motor.stunt.racing,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Device or other IDs,App info and performance,Personal info,App activity,Diagnostics,Other app performance data"
com.justidle.fnf.friday.night.mod,"java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace","Other app performance data,App activity,Personal info,Device or other IDs"
com.jwscheduler.jws,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.kalipsogames.psychopathhunt,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Personal info,Diagnostics"
com.kalvlad.car,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info"
com.kalvlad.guns,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,App activity,Device or other IDs"
com.kalvlad.master,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.kamasagame.solitairehope,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Diagnostics,Personal info"
com.kanishka_developer.SketchPad,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info"
com.kawkaw.pornblocker.safebrowser.up,"android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.os.Debug.getMemoryInfo,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Other app performance data,Diagnostics,App activity,Personal info,Location,Precise location,Approximate location,Device or other IDs"
com.kayac.park_master,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.keplerians.icescream,"java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,Diagnostics,Personal info"
com.keplerians.icescream3,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace","Personal info,App info and performance,Diagnostics,Other app performance data,App activity"
com.ketchapp.knifehit,android.location.LocationManager.getLastKnownLocation,Precise location
com.kgs.housedesigner,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.kiaora.dominoes,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.kingkodestudio.z2h,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
com.KisekiGames.smart,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.knbmedia.kidexplorerdino,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance"
com.kraftwerk9.rokie,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.KyurenIcesStd.fnfmario.superbross,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
com.lajeuneandassociatesllc.barberchopdev,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,java.io.File.getFreeSpace","App info and performance,Device or other IDs,Diagnostics,Other app performance data"
com.laser.filemanager,"android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation,android.os.PowerManager.getCurrentThermalStatus","App activity,App info and performance,Other app performance data,Personal info,Location,Precise location,Approximate location,Diagnostics"
com.launcher.smart.android,"android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.requestSingleUpdate","Location,Precise location,Approximate location,Personal info"
com.lcworld.haiwainet,"android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","Location,Precise location,Approximate location,App info and performance,App activity"
com.lets.pop.mazepop,"java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID,java.io.File.getTotalSpace","App info and performance,Other app performance data,Device or other IDs,App activity,Personal info,Diagnostics"
com.lf.real.extreme.suv.offroad.drive.games.free,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,Personal info,App info and performance,App activity,Diagnostics"
com.lhpstudio.wooden,"android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,Other app performance data,Personal info,Diagnostics"
com.life.palm,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,App activity"
com.lifeomic.lifefasting,"java.io.File.getUsableSpace,java.io.File.getFreeSpace",Other app performance data
com.lionstudios.mrninja,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getNetworkCountryIso,android.location.LocationManager.requestSingleUpdate,android.location.LocationManager.getLastKnownLocation","Personal info,Other app performance data,Precise location"
com.live.glitter.anime.wallpaper,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Personal info,App info and performance,Diagnostics"
com.live.glitter.girly.wallpaper,"android.app.ActivityManager.getRunningAppProcesses,java.net.NetworkInterface.getHardwareAddress,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks","App activity,Device or other IDs,App info and performance,Personal info,Other app performance data,Diagnostics"
com.livewallpapers.animebackgroundwallpaper,"android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Personal info,Diagnostics,Other app performance data,Device or other IDs"
com.llx.chess,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.lock.cleaner.appboost,android.os.StrictMode.getThreadPolicy,App info and performance
com.LoopGames.Solitaire,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Other app performance data"
com.LoopGames.Yatzy,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.lucky.merge.fish.fishtopia,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,Diagnostics,Personal info,App activity"
com.lucky.yatzy.game.yahtzee.android,"android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getDataNetworkType,android.net.wifi.WifiInfo.getSSID,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Device or other IDs,Personal info,App activity,Diagnostics"
com.luckynight.app,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance"
com.luni.android.fitnesscoach.app,java.io.File.getUsableSpace,Other app performance data
com.luutinhit.lockscreennotificationsios,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Personal info,Diagnostics,Device or other IDs"
com.lwsipl.visionarylauncher,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App activity,App info and performance,Diagnostics,Personal info"
com.lyrebirdstudio.beauty,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.ma.cc.salad,"android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks","App info and performance,App activity,Device or other IDs,Diagnostics"
com.macropinch.swan,"android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.requestLocationUpdates","Location,Precise location,Approximate location,App info and performance"
com.madfut.madfut22,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Device or other IDs,App info and performance,Diagnostics,Other app performance data,Personal info"
com.mancity,android.location.LocationManager.getLastKnownLocation,"Location,Precise location,Approximate location"
com.marsvard.stickermakerforwhatsapp,"android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks",App activity
com.mattel.barbiesparkleblastkids,android.os.StrictMode.getThreadPolicy,App info and performance
com.mayurpanki.beautplucam,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","Personal info,Device or other IDs,App info and performance,Diagnostics,App activity"
com.media.bestrecorder.audiorecorder,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App activity,App info and performance,Diagnostics,Personal info"
com.meetcircle.circle,java.io.File.getUsableSpace,Other app performance data
com.melodis.midomiMusicIdentifier.freemium,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation",Precise location
com.memsgroupinc.fishbox,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","Location,Precise location,Approximate location,Personal info"
com.mergegames.cookie,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Device or other IDs,Personal info"
com.mergemaster.dinosaurs,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data,Diagnostics"
com.mermaidstails.modmcpe,"android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,App activity,Other app performance data,Diagnostics,Device or other IDs"
com.metamars.brain.test,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.mgif.stickman.tower,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Device or other IDs,Personal info,App activity"
com.miathecat.welcomebaby,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
com.microfun.slicemaster,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace","App info and performance,Diagnostics,Personal info,App activity,Other app performance data,Device or other IDs"
com.microsoft.xboxfamily,"android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.accounts.AccountManager.getAccountsByType,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,Personal info,Diagnostics"
com.Mikecrack.Tiles_SONG.Canciones_juegos,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.millecrepestudios.couplelife,"java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace","App info and performance,Other app performance data,Device or other IDs,Diagnostics,App activity"
com.mind.quiz.brain.find,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.os.Build.getSerial,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,Device or other IDs,App activity,Personal info,Diagnostics"
com.mine.mods.cars,android.telephony.TelephonyManager.getNetworkCountryIso,Personal info
com.minecraftmod.mcpemaster.addons,"android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks","App info and performance,App activity,Device or other IDs,Diagnostics"
com.minibuu.SuperSpiderHeroPhone,"android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,App activity,Diagnostics,Device or other IDs,Personal info"
com.minimuffin.birthdaystories,android.os.StrictMode.getThreadPolicy,App info and performance
com.miracle.com.musicat.droid,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType","Personal info,Device or other IDs,App info and performance,Diagnostics"
com.miracle.drawtosave.an,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","Personal info,Device or other IDs,App info and performance,App activity,Diagnostics"
com.mobilegame.dominoes,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.mobirate.rcr2.gplay,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance"
com.mobirix.airhockey,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks","App info and performance,Device or other IDs,Diagnostics,Personal info,App activity"
com.mobirix.connectfour,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Device or other IDs,Personal info,Diagnostics"
com.mobirix.driveking,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator","Personal info,App info and performance,Diagnostics,App activity,Device or other IDs"
com.mobirix.SnakeGame,"android.telephony.TelephonyManager.getNetworkOperator,android.os.BatteryManager.getIntProperty,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Diagnostics,App activity,Personal info"
com.mobirix.swipebrick2,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics,App activity,Device or other IDs"
com.moderncounterstrike.fpsshooting.freegames,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Other app performance data,Personal info,Device or other IDs,Diagnostics"
com.mondayoff.pizza,"android.location.LocationManager.getLastKnownLocation,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.BatteryManager.getIntProperty,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.location.LocationManager.requestLocationUpdates,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","Location,Precise location,Approximate location,Device or other IDs,Personal info,App info and performance,Diagnostics,Other app performance data,App activity"
com.money.run.hypercasual3d,"android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Diagnostics,Other app performance data,App activity,Personal info"
com.morii.dropweight,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App info and performance,Personal info"
com.musictronic.simplepiano,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Device or other IDs,App activity,Personal info,Diagnostics"
com.mw.adultblock,android.app.ActivityManager.getRunningAppProcesses,App activity
com.mw.hd.mirror.effect,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator","App activity,App info and performance,Diagnostics,Personal info,Device or other IDs"
com.mw.hd.mobile.mirror.pro,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,App activity,Personal info,Device or other IDs"
com.mwm.beat_looper_pro,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data,Diagnostics,App activity"
com.mybay.azpezeshk.patient,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,App activity"
com.mz.classicludogame,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Personal info,Device or other IDs,Diagnostics,App activity"
com.nailartist.designgame,"android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getMacAddress,android.os.Build.getSerial","Device or other IDs,App info and performance,Other app performance data,Personal info,Diagnostics"
